"ano","mes","cidade","orgao","de_tipocargo","quantidade"
"2009","11","Bananeiras","Câmara Municipal","Efetivo",13
"2009","11","Bananeiras","Câmara Municipal","Eletivo",9
"2009","12","Bananeiras","Câmara Municipal","Comissionado",5
"2009","12","Bananeiras","Câmara Municipal","Efetivo",12
"2009","12","Bananeiras","Câmara Municipal","Eletivo",9
"2010","01","Bananeiras","Câmara Municipal","Comissionado",2
"2010","01","Bananeiras","Câmara Municipal","Efetivo",13
"2010","01","Bananeiras","Câmara Municipal","Eletivo",9
"2010","02","Bananeiras","Câmara Municipal","Comissionado",2
"2010","02","Bananeiras","Câmara Municipal","Efetivo",13
"2010","02","Bananeiras","Câmara Municipal","Eletivo",9
"2010","03","Bananeiras","Câmara Municipal","Comissionado",3
"2010","03","Bananeiras","Câmara Municipal","Efetivo",13
"2010","03","Bananeiras","Câmara Municipal","Eletivo",9
"2010","04","Bananeiras","Câmara Municipal","Comissionado",2
"2010","04","Bananeiras","Câmara Municipal","Efetivo",14
"2010","04","Bananeiras","Câmara Municipal","Eletivo",9
"2010","05","Bananeiras","Câmara Municipal","Comissionado",3
"2010","05","Bananeiras","Câmara Municipal","Efetivo",13
"2010","05","Bananeiras","Câmara Municipal","Eletivo",9
"2010","06","Bananeiras","Câmara Municipal","Comissionado",3
"2010","06","Bananeiras","Câmara Municipal","Efetivo",13
"2010","06","Bananeiras","Câmara Municipal","Eletivo",9
"2010","07","Bananeiras","Câmara Municipal","Comissionado",4
"2010","07","Bananeiras","Câmara Municipal","Efetivo",13
"2010","07","Bananeiras","Câmara Municipal","Eletivo",9
"2010","08","Bananeiras","Câmara Municipal","Comissionado",4
"2010","08","Bananeiras","Câmara Municipal","Efetivo",13
"2010","08","Bananeiras","Câmara Municipal","Eletivo",9
"2010","09","Bananeiras","Câmara Municipal","Comissionado",4
"2010","09","Bananeiras","Câmara Municipal","Efetivo",13
"2010","09","Bananeiras","Câmara Municipal","Eletivo",9
"2010","10","Bananeiras","Câmara Municipal","Comissionado",4
"2010","10","Bananeiras","Câmara Municipal","Efetivo",13
"2010","10","Bananeiras","Câmara Municipal","Eletivo",9
"2010","11","Bananeiras","Câmara Municipal","Comissionado",4
"2010","11","Bananeiras","Câmara Municipal","Efetivo",13
"2010","11","Bananeiras","Câmara Municipal","Eletivo",9
"2010","12","Bananeiras","Câmara Municipal","Efetivo",13
"2010","12","Bananeiras","Câmara Municipal","Eletivo",9
"2011","01","Bananeiras","Câmara Municipal","Comissionado",2
"2011","01","Bananeiras","Câmara Municipal","Efetivo",13
"2011","01","Bananeiras","Câmara Municipal","Eletivo",9
"2011","02","Bananeiras","Câmara Municipal","Comissionado",3
"2011","02","Bananeiras","Câmara Municipal","Efetivo",13
"2011","02","Bananeiras","Câmara Municipal","Eletivo",9
"2011","03","Bananeiras","Câmara Municipal","Comissionado",4
"2011","03","Bananeiras","Câmara Municipal","Efetivo",13
"2011","03","Bananeiras","Câmara Municipal","Eletivo",9
"2011","04","Bananeiras","Câmara Municipal","Comissionado",3
"2011","04","Bananeiras","Câmara Municipal","Efetivo",13
"2011","04","Bananeiras","Câmara Municipal","Eletivo",9
"2011","05","Bananeiras","Câmara Municipal","Comissionado",3
"2011","05","Bananeiras","Câmara Municipal","Efetivo",13
"2011","05","Bananeiras","Câmara Municipal","Eletivo",9
"2011","06","Bananeiras","Câmara Municipal","Comissionado",3
"2011","06","Bananeiras","Câmara Municipal","Efetivo",13
"2011","06","Bananeiras","Câmara Municipal","Eletivo",9
"2011","08","Bananeiras","Câmara Municipal","Comissionado",3
"2011","08","Bananeiras","Câmara Municipal","Efetivo",13
"2011","08","Bananeiras","Câmara Municipal","Eletivo",9
"2011","09","Bananeiras","Câmara Municipal","Comissionado",3
"2011","09","Bananeiras","Câmara Municipal","Efetivo",13
"2011","09","Bananeiras","Câmara Municipal","Eletivo",9
"2011","10","Bananeiras","Câmara Municipal","Comissionado",3
"2011","10","Bananeiras","Câmara Municipal","Efetivo",13
"2011","10","Bananeiras","Câmara Municipal","Eletivo",9
"2011","11","Bananeiras","Câmara Municipal","Comissionado",3
"2011","11","Bananeiras","Câmara Municipal","Efetivo",13
"2011","11","Bananeiras","Câmara Municipal","Eletivo",9
"2011","12","Bananeiras","Câmara Municipal","Efetivo",13
"2011","12","Bananeiras","Câmara Municipal","Eletivo",9
"2012","01","Bananeiras","Câmara Municipal","Comissionado",6
"2012","01","Bananeiras","Câmara Municipal","Efetivo",13
"2012","01","Bananeiras","Câmara Municipal","Eletivo",9
"2012","02","Bananeiras","Câmara Municipal","Comissionado",5
"2012","02","Bananeiras","Câmara Municipal","Efetivo",13
"2012","02","Bananeiras","Câmara Municipal","Eletivo",9
"2012","03","Bananeiras","Câmara Municipal","Comissionado",5
"2012","03","Bananeiras","Câmara Municipal","Efetivo",13
"2012","03","Bananeiras","Câmara Municipal","Eletivo",9
"2012","04","Bananeiras","Câmara Municipal","Comissionado",5
"2012","04","Bananeiras","Câmara Municipal","Efetivo",13
"2012","04","Bananeiras","Câmara Municipal","Eletivo",9
"2012","05","Bananeiras","Câmara Municipal","Comissionado",5
"2012","05","Bananeiras","Câmara Municipal","Efetivo",13
"2012","05","Bananeiras","Câmara Municipal","Eletivo",9
"2012","06","Bananeiras","Câmara Municipal","Comissionado",5
"2012","06","Bananeiras","Câmara Municipal","Efetivo",13
"2012","06","Bananeiras","Câmara Municipal","Eletivo",9
"2012","07","Bananeiras","Câmara Municipal","Comissionado",5
"2012","07","Bananeiras","Câmara Municipal","Efetivo",13
"2012","07","Bananeiras","Câmara Municipal","Eletivo",9
"2012","08","Bananeiras","Câmara Municipal","Comissionado",5
"2012","08","Bananeiras","Câmara Municipal","Efetivo",13
"2012","08","Bananeiras","Câmara Municipal","Eletivo",9
"2012","09","Bananeiras","Câmara Municipal","Comissionado",5
"2012","09","Bananeiras","Câmara Municipal","Efetivo",13
"2012","09","Bananeiras","Câmara Municipal","Eletivo",9
"2012","10","Bananeiras","Câmara Municipal","Efetivo",13
"2012","10","Bananeiras","Câmara Municipal","Eletivo",9
"2012","11","Bananeiras","Câmara Municipal","Comissionado",5
"2012","11","Bananeiras","Câmara Municipal","Efetivo",13
"2012","11","Bananeiras","Câmara Municipal","Eletivo",9
"2012","12","Bananeiras","Câmara Municipal","Comissionado",5
"2012","12","Bananeiras","Câmara Municipal","Efetivo",13
"2012","12","Bananeiras","Câmara Municipal","Eletivo",9
"2013","01","Bananeiras","Câmara Municipal","Comissionado",3
"2013","01","Bananeiras","Câmara Municipal","Efetivo",13
"2013","01","Bananeiras","Câmara Municipal","Eletivo",11
"2013","02","Bananeiras","Câmara Municipal","Comissionado",3
"2013","02","Bananeiras","Câmara Municipal","Efetivo",13
"2013","02","Bananeiras","Câmara Municipal","Eletivo",11
"2013","03","Bananeiras","Câmara Municipal","Comissionado",4
"2013","03","Bananeiras","Câmara Municipal","Efetivo",13
"2013","03","Bananeiras","Câmara Municipal","Eletivo",11
"2013","04","Bananeiras","Câmara Municipal","Comissionado",4
"2013","04","Bananeiras","Câmara Municipal","Efetivo",13
"2013","04","Bananeiras","Câmara Municipal","Eletivo",11
"2013","05","Bananeiras","Câmara Municipal","Comissionado",5
"2013","05","Bananeiras","Câmara Municipal","Efetivo",13
"2013","05","Bananeiras","Câmara Municipal","Eletivo",11
"2013","06","Bananeiras","Câmara Municipal","Comissionado",6
"2013","06","Bananeiras","Câmara Municipal","Efetivo",12
"2013","06","Bananeiras","Câmara Municipal","Eletivo",11
"2013","07","Bananeiras","Câmara Municipal","Comissionado",9
"2013","07","Bananeiras","Câmara Municipal","Efetivo",12
"2013","07","Bananeiras","Câmara Municipal","Eletivo",11
"2013","08","Bananeiras","Câmara Municipal","Comissionado",9
"2013","08","Bananeiras","Câmara Municipal","Efetivo",12
"2013","08","Bananeiras","Câmara Municipal","Eletivo",11
"2013","09","Bananeiras","Câmara Municipal","Comissionado",9
"2013","09","Bananeiras","Câmara Municipal","Efetivo",12
"2013","09","Bananeiras","Câmara Municipal","Eletivo",11
"2013","10","Bananeiras","Câmara Municipal","Comissionado",9
"2013","10","Bananeiras","Câmara Municipal","Efetivo",12
"2013","10","Bananeiras","Câmara Municipal","Eletivo",11
"2013","11","Bananeiras","Câmara Municipal","Comissionado",9
"2013","11","Bananeiras","Câmara Municipal","Efetivo",12
"2013","11","Bananeiras","Câmara Municipal","Eletivo",12
"2013","12","Bananeiras","Câmara Municipal","Comissionado",18
"2013","12","Bananeiras","Câmara Municipal","Efetivo",14
"2013","12","Bananeiras","Câmara Municipal","Eletivo",11
"2014","01","Bananeiras","Câmara Municipal","Comissionado",10
"2014","01","Bananeiras","Câmara Municipal","Efetivo",12
"2014","01","Bananeiras","Câmara Municipal","Eletivo",11
"2014","02","Bananeiras","Câmara Municipal","Comissionado",11
"2014","02","Bananeiras","Câmara Municipal","Efetivo",12
"2014","02","Bananeiras","Câmara Municipal","Eletivo",11
"2014","03","Bananeiras","Câmara Municipal","Comissionado",11
"2014","03","Bananeiras","Câmara Municipal","Efetivo",12
"2014","03","Bananeiras","Câmara Municipal","Eletivo",11
"2014","04","Bananeiras","Câmara Municipal","Comissionado",9
"2014","04","Bananeiras","Câmara Municipal","Efetivo",12
"2014","04","Bananeiras","Câmara Municipal","Eletivo",11
"2014","05","Bananeiras","Câmara Municipal","Comissionado",9
"2014","05","Bananeiras","Câmara Municipal","Efetivo",12
"2014","05","Bananeiras","Câmara Municipal","Eletivo",11
"2014","06","Bananeiras","Câmara Municipal","Comissionado",10
"2014","06","Bananeiras","Câmara Municipal","Efetivo",12
"2014","06","Bananeiras","Câmara Municipal","Eletivo",11
"2014","07","Bananeiras","Câmara Municipal","Comissionado",9
"2014","07","Bananeiras","Câmara Municipal","Efetivo",12
"2014","07","Bananeiras","Câmara Municipal","Eletivo",11
"2014","08","Bananeiras","Câmara Municipal","Comissionado",9
"2014","08","Bananeiras","Câmara Municipal","Efetivo",11
"2014","08","Bananeiras","Câmara Municipal","Eletivo",11
"2014","09","Bananeiras","Câmara Municipal","Comissionado",9
"2014","09","Bananeiras","Câmara Municipal","Efetivo",11
"2014","09","Bananeiras","Câmara Municipal","Eletivo",11
"2014","10","Bananeiras","Câmara Municipal","Comissionado",9
"2014","10","Bananeiras","Câmara Municipal","Efetivo",11
"2014","10","Bananeiras","Câmara Municipal","Eletivo",11
"2014","11","Bananeiras","Câmara Municipal","Comissionado",9
"2014","11","Bananeiras","Câmara Municipal","Efetivo",11
"2014","11","Bananeiras","Câmara Municipal","Eletivo",11
"2014","12","Bananeiras","Câmara Municipal","Comissionado",3
"2014","12","Bananeiras","Câmara Municipal","Efetivo",10
"2014","12","Bananeiras","Câmara Municipal","Eletivo",11
"2015","01","Bananeiras","Câmara Municipal","Comissionado",4
"2015","01","Bananeiras","Câmara Municipal","Efetivo",10
"2015","01","Bananeiras","Câmara Municipal","Eletivo",11
"2015","02","Bananeiras","Câmara Municipal","Comissionado",8
"2015","02","Bananeiras","Câmara Municipal","Efetivo",10
"2015","02","Bananeiras","Câmara Municipal","Eletivo",11
"2015","03","Bananeiras","Câmara Municipal","Comissionado",10
"2015","03","Bananeiras","Câmara Municipal","Efetivo",10
"2015","03","Bananeiras","Câmara Municipal","Eletivo",11
"2015","04","Bananeiras","Câmara Municipal","Comissionado",10
"2015","04","Bananeiras","Câmara Municipal","Efetivo",10
"2015","04","Bananeiras","Câmara Municipal","Eletivo",11
"2015","05","Bananeiras","Câmara Municipal","Comissionado",10
"2015","05","Bananeiras","Câmara Municipal","Efetivo",10
"2015","05","Bananeiras","Câmara Municipal","Eletivo",11
"2015","06","Bananeiras","Câmara Municipal","Comissionado",11
"2015","06","Bananeiras","Câmara Municipal","Efetivo",10
"2015","06","Bananeiras","Câmara Municipal","Eletivo",11
"2015","07","Bananeiras","Câmara Municipal","Comissionado",10
"2015","07","Bananeiras","Câmara Municipal","Efetivo",10
"2015","07","Bananeiras","Câmara Municipal","Eletivo",11
"2015","08","Bananeiras","Câmara Municipal","Comissionado",10
"2015","08","Bananeiras","Câmara Municipal","Efetivo",10
"2015","08","Bananeiras","Câmara Municipal","Eletivo",11
"2015","09","Bananeiras","Câmara Municipal","Comissionado",11
"2015","09","Bananeiras","Câmara Municipal","Efetivo",10
"2015","09","Bananeiras","Câmara Municipal","Eletivo",11
"2015","10","Bananeiras","Câmara Municipal","Comissionado",11
"2015","10","Bananeiras","Câmara Municipal","Efetivo",10
"2015","10","Bananeiras","Câmara Municipal","Eletivo",11
"2015","11","Bananeiras","Câmara Municipal","Comissionado",11
"2015","11","Bananeiras","Câmara Municipal","Efetivo",10
"2015","11","Bananeiras","Câmara Municipal","Eletivo",11
"2015","12","Bananeiras","Câmara Municipal","Comissionado",12
"2015","12","Bananeiras","Câmara Municipal","Efetivo",10
"2015","12","Bananeiras","Câmara Municipal","Eletivo",11
"2016","01","Bananeiras","Câmara Municipal","Comissionado",9
"2016","01","Bananeiras","Câmara Municipal","Efetivo",10
"2016","01","Bananeiras","Câmara Municipal","Eletivo",11
"2016","02","Bananeiras","Câmara Municipal","Comissionado",11
"2016","02","Bananeiras","Câmara Municipal","Efetivo",10
"2016","02","Bananeiras","Câmara Municipal","Eletivo",11
"2016","03","Bananeiras","Câmara Municipal","Comissionado",14
"2016","03","Bananeiras","Câmara Municipal","Efetivo",10
"2016","03","Bananeiras","Câmara Municipal","Eletivo",11
"2016","04","Bananeiras","Câmara Municipal","Comissionado",14
"2016","04","Bananeiras","Câmara Municipal","Efetivo",10
"2016","04","Bananeiras","Câmara Municipal","Eletivo",11
"2016","05","Bananeiras","Câmara Municipal","Comissionado",15
"2016","05","Bananeiras","Câmara Municipal","Efetivo",10
"2016","05","Bananeiras","Câmara Municipal","Eletivo",11
"2009","01","Baraúna","Câmara Municipal","Comissionado",2
"2009","01","Baraúna","Câmara Municipal","Efetivo",4
"2009","01","Baraúna","Câmara Municipal","Eletivo",9
"2009","02","Baraúna","Câmara Municipal","Comissionado",2
"2009","02","Baraúna","Câmara Municipal","Efetivo",4
"2009","02","Baraúna","Câmara Municipal","Eletivo",9
"2009","03","Baraúna","Câmara Municipal","Comissionado",3
"2009","03","Baraúna","Câmara Municipal","Efetivo",4
"2009","03","Baraúna","Câmara Municipal","Eletivo",9
"2009","04","Baraúna","Câmara Municipal","Comissionado",3
"2009","04","Baraúna","Câmara Municipal","Efetivo",4
"2009","04","Baraúna","Câmara Municipal","Eletivo",9
"2009","05","Baraúna","Câmara Municipal","Comissionado",3
"2009","05","Baraúna","Câmara Municipal","Efetivo",4
"2009","05","Baraúna","Câmara Municipal","Eletivo",9
"2009","06","Baraúna","Câmara Municipal","Comissionado",3
"2009","06","Baraúna","Câmara Municipal","Efetivo",4
"2009","06","Baraúna","Câmara Municipal","Eletivo",9
"2009","07","Baraúna","Câmara Municipal","Comissionado",3
"2009","07","Baraúna","Câmara Municipal","Efetivo",4
"2009","07","Baraúna","Câmara Municipal","Eletivo",9
"2009","08","Baraúna","Câmara Municipal","Comissionado",3
"2009","08","Baraúna","Câmara Municipal","Efetivo",4
"2009","08","Baraúna","Câmara Municipal","Eletivo",9
"2009","09","Baraúna","Câmara Municipal","Comissionado",3
"2009","09","Baraúna","Câmara Municipal","Efetivo",4
"2009","09","Baraúna","Câmara Municipal","Eletivo",9
"2009","10","Baraúna","Câmara Municipal","Comissionado",3
"2009","10","Baraúna","Câmara Municipal","Efetivo",4
"2009","10","Baraúna","Câmara Municipal","Eletivo",9
"2009","11","Baraúna","Câmara Municipal","Comissionado",3
"2009","11","Baraúna","Câmara Municipal","Efetivo",4
