"ano","mes","cidade","quantidade.secretario"
"2012","07","Puxinanã",1
"2012","07","Remígio",1
"2012","07","Riachão",1
"2012","07","Riachão do Bacamarte",1
"2012","07","Riachão do Poço",1
"2012","07","Riacho dos Cavalos",1
"2012","07","Rio Tinto",1
"2012","07","Salgadinho",1
"2012","07","Salgado de São Félix",1
"2012","07","Santa Cruz",1
"2012","07","Santa Inês",1
"2012","07","Santa Teresinha",1
"2012","07","Santana de Mangueira",1
"2012","07","São Bentinho",1
"2012","07","São Domingos",1
"2012","07","São Domingos do Cariri",1
"2012","07","São Francisco",1
"2012","07","São João do Rio do Peixe",1
"2012","07","São João do Tigre",1
"2012","07","São José de Caiana",1
"2012","07","São José de Espinharas",1
"2012","07","São José de Piranhas",1
"2012","07","São José de Princesa",1
"2012","07","Sapé",1
"2012","07","Serra Redonda",1
"2012","07","Serraria",1
"2012","07","Sertãozinho",1
"2012","07","Sobrado",1
"2012","07","Solânea",1
"2012","07","Taperoá",1
"2012","07","Triunfo",1
"2012","07","Uiraúna",1
"2012","07","Umbuzeiro",1
"2012","07","Várzea",1
"2012","07","Vieirópolis",1
"2012","07","Vista Serrana",1
"2012","07","Zabelê",1
"2012","08","Aguiar",1
"2012","08","Alagoa Grande",1
"2012","08","Alagoinha",1
"2012","08","Alcantil",1
"2012","08","Algodão de Jandaíra",1
"2012","08","Araruna",1
"2012","08","Areial",1
"2012","08","Bananeiras",1
"2012","08","Barra de Santa Rosa",1
"2012","08","Barra de São Miguel",1
"2012","08","Belém do Brejo do Cruz",1
"2012","08","Bernardino Batista",1
"2012","08","Boa Vista",1
"2012","08","Bom Jesus",1
"2012","08","Bom Sucesso",1
"2012","08","Bonito de Santa Fé",1
"2012","08","Borborema",1
"2012","08","Brejo dos Santos",1
"2012","08","Cabaceiras",1
"2012","08","Cachoeira dos Índios",1
"2012","08","Cacimba de Dentro",1
"2012","08","Cacimbas",1
"2012","08","Cajazeirinhas",1
"2012","08","Capim",1
"2012","08","Caraúbas",1
"2012","08","Carrapateira",1
"2012","08","Casserengue",1
"2012","08","Caturité",1
"2012","08","Condado",1
"2012","08","Cubati",1
"2012","08","Cuitegi",1
"2012","08","Curral de Cima",1
"2012","08","Diamante",1
"2012","08","Dona Inês",1
"2012","08","Emas",1
"2012","08","Gado Bravo",1
"2012","08","Guarabira",1
"2012","08","Ibiara",1
"2012","08","Igaracy",1
"2012","08","Ingá",1
"2012","08","Itaporanga",1
"2012","08","Jacaraú",1
"2012","08","Jericó",1
"2012","08","João Pessoa",1
"2012","08","Joca Claudino",1
"2012","08","Juarez Távora",1
"2012","08","Juazeirinho",1
"2012","08","Junco do Seridó",1
"2012","08","Juru",1
"2012","08","Lagoa",1
"2012","08","Lastro",1
"2012","08","Logradouro",1
"2012","08","Lucena",1
"2012","08","Mãe d'Água",1
"2012","08","Manaíra",1
"2012","08","Marcação",1
"2012","08","Marizópolis",1
"2012","08","Mataraca",1
"2012","08","Matinhas",1
"2012","08","Mato Grosso",1
"2012","08","Maturéia",1
"2012","08","Mogeiro",1
"2012","08","Monteiro",1
"2012","08","Natuba",1
"2012","08","Nazarezinho",1
"2012","08","Nova Palmeira",1
"2012","08","Ouro Velho",1
"2012","08","Passagem",1
"2012","08","Paulista",1
"2012","08","Piancó",1
"2012","08","Picuí",1
"2012","08","Pilões",1
"2012","08","Pilõezinhos",1
"2012","08","Pirpirituba",1
"2012","08","Pocinhos",1
"2012","08","Princesa Isabel",1
"2012","08","Puxinanã",1
"2012","08","Remígio",1
"2012","08","Riachão",1
"2012","08","Riachão do Bacamarte",1
"2012","08","Riachão do Poço",1
"2012","08","Riacho dos Cavalos",1
"2012","08","Rio Tinto",1
"2012","08","Salgadinho",1
"2012","08","Salgado de São Félix",1
"2012","08","Santa Cruz",1
"2012","08","Santa Inês",1
"2012","08","Santa Teresinha",1
"2012","08","Santana de Mangueira",1
"2012","08","São Bentinho",1
"2012","08","São Domingos",1
"2012","08","São Domingos do Cariri",1
"2012","08","São Francisco",1
"2012","08","São João do Rio do Peixe",1
"2012","08","São João do Tigre",1
"2012","08","São José de Caiana",1
"2012","08","São José de Espinharas",1
"2012","08","São José de Piranhas",1
"2012","08","São José de Princesa",1
"2012","08","Sapé",1
"2012","08","Serra Redonda",1
"2012","08","Serraria",1
"2012","08","Sertãozinho",1
"2012","08","Sobrado",1
"2012","08","Solânea",1
"2012","08","Taperoá",1
"2012","08","Triunfo",1
"2012","08","Uiraúna",1
"2012","08","Umbuzeiro",1
"2012","08","Várzea",1
"2012","08","Vieirópolis",1
"2012","08","Vista Serrana",1
"2012","08","Zabelê",1
"2012","09","Aguiar",1
"2012","09","Alagoa Grande",1
"2012","09","Alagoinha",1
"2012","09","Alcantil",1
"2012","09","Araruna",1
"2012","09","Areial",1
"2012","09","Bananeiras",1
"2012","09","Barra de Santa Rosa",1
"2012","09","Barra de São Miguel",1
"2012","09","Belém do Brejo do Cruz",1
"2012","09","Bernardino Batista",1
"2012","09","Boa Vista",1
"2012","09","Bom Jesus",1
"2012","09","Bom Sucesso",1
"2012","09","Bonito de Santa Fé",1
"2012","09","Borborema",1
"2012","09","Brejo dos Santos",1
"2012","09","Cabaceiras",1
"2012","09","Cachoeira dos Índios",1
"2012","09","Cacimba de Dentro",1
"2012","09","Cacimbas",1
"2012","09","Cajazeirinhas",1
"2012","09","Capim",1
"2012","09","Carrapateira",1
"2012","09","Casserengue",1
"2012","09","Caturité",1
"2012","09","Condado",1
"2012","09","Cubati",1
"2012","09","Cuitegi",1
"2012","09","Diamante",1
"2012","09","Dona Inês",1
"2012","09","Emas",1
"2012","09","Gado Bravo",1
"2012","09","Guarabira",1
"2012","09","Ibiara",1
"2012","09","Igaracy",1
"2012","09","Ingá",1
"2012","09","Itaporanga",1
"2012","09","Jacaraú",1
"2012","09","Jericó",1
"2012","09","João Pessoa",1
"2012","09","Joca Claudino",1
"2012","09","Juarez Távora",1
"2012","09","Juazeirinho",1
"2012","09","Junco do Seridó",1
"2012","09","Juru",1
"2012","09","Lagoa",1
"2012","09","Lastro",1
"2012","09","Logradouro",1
"2012","09","Lucena",1
"2012","09","Mãe d'Água",1
"2012","09","Manaíra",1
"2012","09","Marcação",1
"2012","09","Marizópolis",1
"2012","09","Mataraca",1
"2012","09","Matinhas",1
"2012","09","Mato Grosso",1
"2012","09","Maturéia",1
"2012","09","Mogeiro",1
"2012","09","Monteiro",1
"2012","09","Natuba",1
"2012","09","Nazarezinho",1
"2012","09","Nova Palmeira",1
"2012","09","Ouro Velho",1
"2012","09","Passagem",1
"2012","09","Paulista",1
"2012","09","Piancó",1
"2012","09","Picuí",1
"2012","09","Pilões",1
"2012","09","Pilõezinhos",1
"2012","09","Pirpirituba",1
"2012","09","Pocinhos",1
"2012","09","Princesa Isabel",1
"2012","09","Puxinanã",1
"2012","09","Remígio",1
"2012","09","Riachão",1
"2012","09","Riachão do Bacamarte",1
"2012","09","Riachão do Poço",1
"2012","09","Riacho dos Cavalos",1
"2012","09","Rio Tinto",1
"2012","09","Salgadinho",1
"2012","09","Salgado de São Félix",1
"2012","09","Santa Cruz",1
"2012","09","Santa Inês",1
"2012","09","Santa Teresinha",1
"2012","09","Santana de Mangueira",1
"2012","09","São Bentinho",1
"2012","09","São Domingos",1
"2012","09","São Domingos do Cariri",1
"2012","09","São Francisco",1
"2012","09","São João do Rio do Peixe",1
"2012","09","São João do Tigre",1
"2012","09","São José de Caiana",1
"2012","09","São José de Espinharas",1
"2012","09","São José de Piranhas",1
"2012","09","São José de Princesa",1
"2012","09","Sapé",1
"2012","09","Serra Redonda",1
"2012","09","Serraria",1
"2012","09","Sertãozinho",1
"2012","09","Sobrado",1
"2012","09","Solânea",1
"2012","09","Taperoá",1
"2012","09","Triunfo",1
"2012","09","Uiraúna",1
"2012","09","Umbuzeiro",1
"2012","09","Várzea",1
"2012","09","Vieirópolis",1
"2012","09","Vista Serrana",1
"2012","09","Zabelê",1
"2012","10","Aguiar",1
"2012","10","Alagoa Grande",1
"2012","10","Alagoinha",1
"2012","10","Alcantil",1
"2012","10","Algodão de Jandaíra",1
"2012","10","Araruna",1
"2012","10","Areial",1
"2012","10","Barra de Santa Rosa",1
"2012","10","Barra de São Miguel",1
"2012","10","Belém do Brejo do Cruz",1
"2012","10","Bernardino Batista",1
"2012","10","Boa Vista",1
"2012","10","Bom Jesus",1
"2012","10","Bom Sucesso",1
"2012","10","Bonito de Santa Fé",1
"2012","10","Borborema",1
"2012","10","Brejo dos Santos",1
"2012","10","Cabaceiras",1
"2012","10","Cachoeira dos Índios",1
"2012","10","Cacimba de Dentro",1
"2012","10","Cajazeirinhas",1
"2012","10","Capim",1
"2012","10","Carrapateira",1
"2012","10","Casserengue",1
"2012","10","Caturité",1
"2012","10","Condado",1
"2012","10","Cubati",1
"2012","10","Cuitegi",1
"2012","10","Curral de Cima",1
"2012","10","Diamante",1
"2012","10","Dona Inês",1
"2012","10","Emas",1
"2012","10","Gado Bravo",1
"2012","10","Guarabira",1
"2012","10","Ibiara",1
"2012","10","Igaracy",1
"2012","10","Itaporanga",1
"2012","10","Jacaraú",1
"2012","10","Jericó",1
"2012","10","João Pessoa",1
"2012","10","Joca Claudino",1
"2012","10","Juarez Távora",1
"2012","10","Juazeirinho",1
"2012","10","Junco do Seridó",1
"2012","10","Juru",1
"2012","10","Lagoa",1
"2012","10","Lastro",1
"2012","10","Logradouro",1
"2012","10","Mãe d'Água",1
"2012","10","Manaíra",1
"2012","10","Marizópolis",1
"2012","10","Mataraca",1
"2012","10","Matinhas",1
"2012","10","Mato Grosso",1
"2012","10","Maturéia",1
"2012","10","Mogeiro",1
"2012","10","Monteiro",1
"2012","10","Natuba",1
"2012","10","Nazarezinho",1
"2012","10","Nova Palmeira",1
"2012","10","Ouro Velho",1
"2012","10","Passagem",1
"2012","10","Paulista",1
"2012","10","Piancó",1
"2012","10","Picuí",1
"2012","10","Pilões",1
"2012","10","Pilõezinhos",1
"2012","10","Pirpirituba",1
"2012","10","Pocinhos",1
"2012","10","Princesa Isabel",1
"2012","10","Puxinanã",1
"2012","10","Remígio",1
"2012","10","Riachão",1
"2012","10","Riachão do Bacamarte",1
"2012","10","Riachão do Poço",1
"2012","10","Riacho dos Cavalos",1
"2012","10","Rio Tinto",1
"2012","10","Salgadinho",1
"2012","10","Salgado de São Félix",1
"2012","10","Santa Cruz",1
"2012","10","Santa Inês",1
"2012","10","Santa Teresinha",1
"2012","10","Santana de Mangueira",1
"2012","10","São Bentinho",1
"2012","10","São Domingos",1
"2012","10","São Domingos do Cariri",1
"2012","10","São Francisco",1
"2012","10","São João do Rio do Peixe",1
"2012","10","São João do Tigre",1
"2012","10","São José de Caiana",1
"2012","10","São José de Espinharas",1
"2012","10","São José de Piranhas",1
"2012","10","São José de Princesa",1
"2012","10","Sapé",1
"2012","10","Serra Redonda",1
"2012","10","Serraria",1
"2012","10","Sertãozinho",1
"2012","10","Sobrado",1
"2012","10","Solânea",1
"2012","10","Taperoá",1
"2012","10","Triunfo",1
"2012","10","Uiraúna",1
"2012","10","Umbuzeiro",1
"2012","10","Várzea",1
"2012","10","Vieirópolis",1
"2012","10","Vista Serrana",1
"2012","10","Zabelê",1
"2012","11","Aguiar",1
"2012","11","Alagoa Grande",1
"2012","11","Alagoinha",1
"2012","11","Alcantil",1
"2012","11","Algodão de Jandaíra",1
"2012","11","Araruna",1
"2012","11","Bananeiras",1
"2012","11","Barra de Santa Rosa",1
"2012","11","Barra de São Miguel",1
"2012","11","Belém do Brejo do Cruz",1
"2012","11","Bernardino Batista",1
"2012","11","Boa Vista",1
"2012","11","Bom Jesus",1
"2012","11","Bom Sucesso",1
"2012","11","Bonito de Santa Fé",1
"2012","11","Borborema",1
"2012","11","Brejo dos Santos",1
"2012","11","Cabaceiras",1
"2012","11","Cachoeira dos Índios",1
"2012","11","Cacimba de Dentro",1
"2012","11","Cacimbas",1
"2012","11","Cajazeirinhas",1
"2012","11","Capim",1
"2012","11","Carrapateira",1
"2012","11","Casserengue",1
"2012","11","Caturité",1
"2012","11","Condado",1
"2012","11","Cubati",1
"2012","11","Cuitegi",1
"2012","11","Diamante",1
"2012","11","Dona Inês",1
"2012","11","Emas",1
"2012","11","Gado Bravo",1
"2012","11","Guarabira",1
"2012","11","Ibiara",1
"2012","11","Igaracy",1
"2012","11","Itaporanga",1
"2012","11","Jacaraú",1
"2012","11","Jericó",1
"2012","11","João Pessoa",1
"2012","11","Joca Claudino",1
"2012","11","Juarez Távora",1
"2012","11","Juazeirinho",1
"2012","11","Junco do Seridó",1
"2012","11","Juru",1
"2012","11","Lagoa",1
"2012","11","Lastro",1
"2012","11","Logradouro",1
"2012","11","Mãe d'Água",1
"2012","11","Manaíra",1
"2012","11","Marizópolis",1
"2012","11","Mataraca",1
"2012","11","Mato Grosso",1
"2012","11","Maturéia",1
"2012","11","Mogeiro",1
"2012","11","Monteiro",1
"2012","11","Natuba",1
"2012","11","Nazarezinho",1
"2012","11","Nova Palmeira",1
"2012","11","Ouro Velho",1
"2012","11","Passagem",1
"2012","11","Paulista",1
"2012","11","Piancó",1
"2012","11","Picuí",1
"2012","11","Pilões",1
"2012","11","Pilõezinhos",1
"2012","11","Pirpirituba",1
"2012","11","Pocinhos",1
"2012","11","Princesa Isabel",1
"2012","11","Puxinanã",1
"2012","11","Remígio",1
"2012","11","Riachão",1
"2012","11","Riachão do Bacamarte",1
"2012","11","Riachão do Poço",1
"2012","11","Riacho dos Cavalos",1
"2012","11","Rio Tinto",1
"2012","11","Salgadinho",1
"2012","11","Salgado de São Félix",1
"2012","11","Santa Cruz",1
"2012","11","Santa Inês",1
"2012","11","Santa Teresinha",1
"2012","11","Santana de Mangueira",1
"2012","11","São Bentinho",1
"2012","11","São Domingos",1
"2012","11","São Domingos do Cariri",1
"2012","11","São Francisco",1
"2012","11","São João do Rio do Peixe",1
"2012","11","São João do Tigre",1
"2012","11","São José de Caiana",1
"2012","11","São José de Espinharas",1
"2012","11","São José de Piranhas",1
"2012","11","São José de Princesa",1
"2012","11","Sapé",1
"2012","11","Serra Redonda",1
"2012","11","Serraria",1
"2012","11","Sertãozinho",1
"2012","11","Sobrado",1
"2012","11","Solânea",1
"2012","11","Taperoá",1
"2012","11","Triunfo",1
"2012","11","Uiraúna",1
"2012","11","Umbuzeiro",1
"2012","11","Várzea",1
"2012","11","Vieirópolis",1
"2012","11","Vista Serrana",1
"2012","11","Zabelê",1
"2012","12","Aguiar",1
"2012","12","Alagoa Grande",1
"2012","12","Alagoinha",1
"2012","12","Alcantil",1
"2012","12","Algodão de Jandaíra",1
"2012","12","Araruna",1
"2012","12","Areial",1
"2012","12","Bananeiras",1
"2012","12","Barra de Santa Rosa",1
"2012","12","Barra de São Miguel",1
"2012","12","Belém do Brejo do Cruz",1
"2012","12","Bernardino Batista",1
"2012","12","Boa Vista",1
"2012","12","Bom Jesus",1
"2012","12","Bom Sucesso",1
"2012","12","Bonito de Santa Fé",1
"2012","12","Borborema",1
"2012","12","Brejo dos Santos",1
"2012","12","Cabaceiras",1
"2012","12","Cachoeira dos Índios",1
"2012","12","Cacimba de Dentro",1
"2012","12","Cacimbas",1
"2012","12","Cajazeirinhas",1
"2012","12","Capim",1
"2012","12","Carrapateira",1
"2012","12","Casserengue",1
"2012","12","Caturité",1
"2012","12","Condado",1
"2012","12","Cubati",1
"2012","12","Cuité de Mamanguape",1
"2012","12","Cuitegi",1
"2012","12","Diamante",1
"2012","12","Dona Inês",1
"2012","12","Emas",1
"2012","12","Guarabira",1
"2012","12","Ibiara",1
"2012","12","Igaracy",1
"2012","12","Ingá",1
"2012","12","Itaporanga",1
"2012","12","Jacaraú",1
"2012","12","Jericó",1
"2012","12","João Pessoa",1
"2012","12","Joca Claudino",1
"2012","12","Juarez Távora",1
"2012","12","Juazeirinho",1
"2012","12","Junco do Seridó",1
"2012","12","Juru",1
"2012","12","Lagoa",1
"2012","12","Lastro",1
"2012","12","Logradouro",1
"2012","12","Mãe d'Água",1
"2012","12","Manaíra",1
"2012","12","Marcação",1
"2012","12","Marizópolis",1
"2012","12","Mataraca",1
"2012","12","Matinhas",1
"2012","12","Mato Grosso",1
"2012","12","Maturéia",1
"2012","12","Mogeiro",1
"2012","12","Monteiro",1
"2012","12","Natuba",1
"2012","12","Nazarezinho",1
"2012","12","Nova Palmeira",1
"2012","12","Ouro Velho",1
"2012","12","Passagem",1
"2012","12","Patos",1
"2012","12","Paulista",1
"2012","12","Piancó",1
"2012","12","Picuí",1
"2012","12","Pilões",1
"2012","12","Pilõezinhos",1
"2012","12","Pirpirituba",1
"2012","12","Pocinhos",1
"2012","12","Princesa Isabel",1
"2012","12","Puxinanã",1
"2012","12","Remígio",1
"2012","12","Riachão",1
"2012","12","Riachão do Poço",1
"2012","12","Riacho dos Cavalos",1
"2012","12","Rio Tinto",1
"2012","12","Salgadinho",1
"2012","12","Salgado de São Félix",1
"2012","12","Santa Cruz",1
"2012","12","Santa Inês",1
"2012","12","Santa Teresinha",1
"2012","12","Santana de Mangueira",1
"2012","12","São Bentinho",1
"2012","12","São Domingos",1
"2012","12","São Domingos do Cariri",1
"2012","12","São Francisco",1
"2012","12","São João do Rio do Peixe",1
"2012","12","São João do Tigre",1
"2012","12","São José de Caiana",1
"2012","12","São José de Espinharas",1
"2012","12","São José de Piranhas",1
"2012","12","São José de Princesa",1
"2012","12","Sapé",1
"2012","12","Serra Redonda",1
"2012","12","Serraria",1
"2012","12","Sobrado",1
"2012","12","Solânea",1
"2012","12","Taperoá",1
"2012","12","Triunfo",1
"2012","12","Uiraúna",1
"2012","12","Umbuzeiro",1
"2012","12","Várzea",1
"2012","12","Vista Serrana",1
"2012","12","Zabelê",1
"2013","06","Santa Rita",37
"2013","12","Santa Rita",31
"2013","05","Santa Rita",30
"2013","11","Santa Rita",30
"2013","04","Santa Rita",29
"2013","07","Santa Rita",29
"2013","08","Santa Rita",29
"2013","09","Santa Rita",29
"2013","10","Santa Rita",29
"2013","03","Santa Rita",28
"2013","02","Santa Rita",27
"2013","01","Cajazeiras",19
"2013","02","Cajazeiras",19
"2013","03","Cajazeiras",19
"2013","04","Cajazeiras",19
"2013","05","Cajazeiras",19
"2013","06","Cajazeiras",19
"2013","07","Cajazeiras",19
"2013","08","Cajazeiras",19
"2013","09","Cajazeiras",19
"2013","10","Cajazeiras",19
"2013","12","Cajazeiras",19
"2013","01","Santa Rita",18
"2013","01","Cabedelo",16
"2013","02","Cabedelo",16
"2013","03","Cabedelo",16
"2013","04","Cabedelo",16
"2013","05","Cabedelo",16
"2013","06","Cabedelo",16
"2013","07","Cabedelo",16
"2013","08","Cabedelo",16
"2013","09","Cabedelo",16
"2013","10","Cabedelo",16
"2013","11","Cabedelo",16
"2013","12","Cabedelo",16
"2013","01","Olivedos",5
"2013","02","Olivedos",5
"2013","03","Olivedos",5
"2013","04","Olivedos",5
"2013","05","Olivedos",5
"2013","05","São Vicente do Seridó",5
"2013","06","Olivedos",5
"2013","06","São Vicente do Seridó",5
"2013","07","Olivedos",5
"2013","07","São Vicente do Seridó",5
"2013","08","Olivedos",5
"2013","08","São Vicente do Seridó",5
"2013","09","Olivedos",5
"2013","09","São Vicente do Seridó",5
"2013","10","Olivedos",5
"2013","10","São Vicente do Seridó",5
"2013","11","Olivedos",5
"2013","12","Olivedos",5
"2013","01","Alhandra",4
"2013","02","Alhandra",4
"2013","03","Alhandra",4
"2013","04","Alhandra",4
"2013","04","São Vicente do Seridó",4
"2013","04","Sossêgo",4
"2013","05","Alhandra",4
"2013","05","Barra de Santana",4
"2013","05","Sossêgo",4
"2013","06","Alhandra",4
"2013","06","Sossêgo",4
"2013","07","Sossêgo",4
"2013","08","Sossêgo",4
"2013","09","Sossêgo",4
"2013","10","Sossêgo",4
"2013","11","Alhandra",4
"2013","11","Sossêgo",4
"2013","12","Sossêgo",4
"2013","01","Barra de Santana",3
"2013","01","Boa Ventura",3
"2013","01","Cacimbas",3
"2013","01","Esperança",3
"2013","01","Fagundes",3
"2013","01","Lagoa Seca",3
"2013","01","Santo André",3
"2013","01","Sossêgo",3
"2013","02","Barra de Santana",3
"2013","02","Boa Ventura",3
"2013","02","Esperança",3
"2013","02","Fagundes",3
"2013","02","Lagoa Seca",3
"2013","02","Santo André",3
"2013","02","Sossêgo",3
"2013","03","Barra de Santana",3
"2013","03","Esperança",3
"2013","03","Fagundes",3
"2013","03","Patos",3
"2013","03","Santo André",3
"2013","03","São Vicente do Seridó",3
"2013","03","Sossêgo",3
"2013","04","Barra de Santana",3
